frequency,tds_amp_mPFC_pre_limbic_1,tds_amp_mPFC_pre_limbic_2,tds_amp_mPFC_infra_limbic_1,tds_amp_mPFC_infra_limbic_2,tds_amp_Hippocampus_CA1,tds_amp_Hippocampus_MOL_layer,tds_amp_Hippocampus_GD_1,tds_amp_Hippocampus_GD_2,tds_amp_Amygdala_lateral_1,tds_amp_Amygdala_lateral_2,tds_amp_Amygdala_basolateral_1,tds_amp_Amygdala_basolateral_2,tds_amp_Inferior_colliculus_1,tds_amp_Inferior_colliculus_2,tds_amp_Inferior_colliculus_3,tds_amp_Inferior_colliculus_4,tds_phase_mPFC_pre_limbic_1,tds_phase_mPFC_pre_limbic_2,tds_phase_mPFC_infra_limbic_1,tds_phase_mPFC_infra_limbic_2,tds_phase_Hippocampus_CA1,tds_phase_Hippocampus_MOL_layer,tds_phase_Hippocampus_GD_1,tds_phase_Hippocampus_GD_2,tds_phase_Amygdala_lateral_1,tds_phase_Amygdala_lateral_2,tds_phase_Amygdala_basolateral_1,tds_phase_Amygdala_basolateral_2,tds_phase_Inferior_colliculus_1,tds_phase_Inferior_colliculus_2,tds_phase_Inferior_colliculus_3,tds_phase_Inferior_colliculus_4
1.0,0.10936428688809252,0.27395159820532405,0.15551967496565436,0.1407488712220715,0.26601588902198703,0.1467011781878079,0.27008805466321617,1.0510499581117452,0.548510430613938,0.4009929488508486,0.3444712520447699,0.32429488832817543,0.0620574984394967,-0.03129464922316335,-0.04214116075547686,0.2163929888989228,4.78,1.29,1.3,1.23,1.06,3.89,0.91,0.31,4.4,4.5,4.3,4.5,3.5100000000000002,4.65,1.03,1.73
1.1,0.32039094805083496,0.3656607045353758,0.31091582521566374,0.20154407763554374,0.47889896990626757,0.30149196930366606,0.2874837543468086,1.8611287070656215,0.49820052948540555,0.3318058334694545,0.20952639473810164,0.24521620367088814,0.20377161772630065,-0.040677345969354725,0.004579762477883029,0.08396206374811466,1.52,4.79,1.6500000000000001,4.76,3.0500000000000003,0.24,4.46,4.0200000000000005,1.4000000000000001,1.43,1.3900000000000001,4.49,0.8,0.96,0.81,5.44
1.2000000000000002,0.22221566013536587,0.4451410914589816,0.4345963332702255,0.2836475015753863,0.5859950371385879,0.3781065101415459,0.543497075425368,1.1705639706416615,0.4220535221720715,0.26078202208864176,0.30308550511105614,0.20711242027405988,0.20267692260016956,0.06717038353840116,0.12885080420793865,0.4731593746594324,1.02,4.2700000000000005,4.3100000000000005,1.1500000000000001,3.84,4.17,1.53,4.58,1.54,1.58,4.74,4.87,4.5200000000000005,1.5,4.8500000000000005,1.8
1.3,0.1047967615927817,0.15913748847561432,0.02002695147717777,0.026422935903641587,0.39729751517940426,0.1992548286865172,0.25029970585093336,0.30207890891733535,0.22339874048084754,0.17355164355813574,0.3239613189636064,0.15590246949746006,0.04915646777666837,-0.0731737109343091,0.06790770805458836,0.21492241474824153,5.59,1.06,0.9400000000000001,4.0,4.55,4.49,4.15,4.71,2.63,5.75,2.42,5.55,0.11,1.22,1.78,4.86
1.4000000000000001,0.2088528873572787,0.41392510365725205,0.30941947224357674,0.22689345137153596,0.5686959258448075,0.3867512521191146,0.8454419131549564,1.1733493559261157,0.40469995159229005,0.15515468727973375,0.3342792123514339,0.18319995645526746,0.46502376108702903,0.26516272196981133,0.16755646706494476,0.36555982656063896,1.6400000000000001,1.51,1.55,4.66,4.42,5.08,2.3000000000000003,2.14,5.18,5.14,2.15,5.05,5.21,1.92,4.89,1.93
1.5,0.46261548345623404,0.5370047732423873,0.5155433443136922,0.4400492371709755,0.5248619172667316,0.3149395260311266,0.35379332192693547,1.3712368192900095,0.5943190820495879,0.3846312988456901,0.7859599873201987,0.37378921133515003,0.2479858639770063,0.03441370712376215,0.1195176916712303,0.23891582668725123,4.86,1.59,1.61,1.6400000000000001,4.09,1.3900000000000001,5.03,2.21,5.13,5.2700000000000005,5.26,5.26,1.45,1.96,2.71,5.1000000000000005
1.6,0.21853197223112908,0.3878754402050818,0.19052342621683604,0.13846671440771474,0.8756613910504378,0.4196602113955694,0.06371744215232418,2.2913699040513444,0.6715992906163604,0.45165466156637857,0.4617370172147295,0.30047139684046204,0.43395615744416827,0.1723538002391581,0.19282493622121602,0.2749620069287041,1.32,1.11,0.97,0.98,2.44,5.69,0.04,4.07,4.12,4.25,1.05,4.26,3.5,3.5,0.2,0.56
1.7000000000000002,0.20432016171569853,0.3446932159710173,0.1489441027683545,0.16896850600702115,0.8674735846617572,0.4447137444832596,0.28785948571739545,1.9249814147722524,0.1842184065651774,0.053419540557335304,0.15781499657881093,0.0005917601042947624,0.2142267300613664,0.09319340489531677,0.14188630542391473,0.40828857742387437,3.38,0.23,3.38,3.36,0.07,3.1,2.46,4.8500000000000005,0.92,0.88,1.42,3.67,4.51,4.32,4.39,4.46
1.8,0.048247578444703086,0.41570060013782817,0.29572862469091976,0.2398251404975587,0.29882476505016886,0.4772671659882888,0.797203041385102,3.4228376003319636,0.07524393562385105,0.1892263719483252,0.1592763460000983,0.19301832088910034,0.5330097026700739,0.365890054315461,0.4550084333519852,0.6793786014008265,4.74,3.68,3.67,0.56,2.1,0.51,0.5,3.7,4.91,5.07,1.52,1.76,3.83,0.64,0.5,0.71
1.9000000000000001,0.3173538242837597,0.3272899539250959,0.28420129281814693,0.3183972592333202,0.42860883458149657,0.25921019741506796,0.18599895173298647,1.1411856603720292,0.28776772115805094,0.2700915893249676,0.3281820420754521,0.24116070673084822,0.3815956801025615,0.16309908180159216,0.25399548400980054,0.10063238141019891,5.13,4.89,1.86,4.95,5.17,3.74,3.74,3.58,4.61,4.7,4.61,1.58,0.11,0.01,6.13,3.5
