frequency,tdbs_amp_mPFC_pre_limbic_1,tdbs_amp_mPFC_pre_limbic_2,tdbs_amp_mPFC_infra_limbic_1,tdbs_amp_mPFC_infra_limbic_2,tdbs_amp_Hippocampus_CA1,tdbs_amp_Hippocampus_MOL_layer,tdbs_amp_Hippocampus_GD_1,tdbs_amp_Hippocampus_GD_2,tdbs_amp_Amygdala_lateral_1,tdbs_amp_Amygdala_lateral_2,tdbs_amp_Amygdala_basolateral_1,tdbs_amp_Amygdala_basolateral_2,tdbs_amp_Inferior_colliculus_1,tdbs_amp_Inferior_colliculus_2,tdbs_amp_Inferior_colliculus_3,tdbs_amp_Inferior_colliculus_4,tdbs_phase_mPFC_pre_limbic_1,tdbs_phase_mPFC_pre_limbic_2,tdbs_phase_mPFC_infra_limbic_1,tdbs_phase_mPFC_infra_limbic_2,tdbs_phase_Hippocampus_CA1,tdbs_phase_Hippocampus_MOL_layer,tdbs_phase_Hippocampus_GD_1,tdbs_phase_Hippocampus_GD_2,tdbs_phase_Amygdala_lateral_1,tdbs_phase_Amygdala_lateral_2,tdbs_phase_Amygdala_basolateral_1,tdbs_phase_Amygdala_basolateral_2,tdbs_phase_Inferior_colliculus_1,tdbs_phase_Inferior_colliculus_2,tdbs_phase_Inferior_colliculus_3,tdbs_phase_Inferior_colliculus_4
1.0,9.638722809901273,22.568676586830318,11.67088911753914,12.984237242411023,72.58309369312485,11.7543756147716,203.23836118084267,4355.190698696739,57.158414580823255,44.369871837985094,66.71403171476588,33.77655232561579,2.710176585717616,-0.8435633506028796,-2.1769118343180174,6.007097358203637,2.14,1.9000000000000001,2.14,2.06,1.04,0.23,6.15,1.11,2.06,1.99,2.3000000000000003,2.06,1.19,1.45,0.75,0.73
1.1,55.397700988941196,69.96974571717871,64.99440301963008,35.27334471677248,300.36919909911734,80.80134621076512,104.01114541618142,5788.084478184761,64.50260010431462,32.446514465848395,19.36360319886185,10.040466882227951,11.45837403346069,-2.9864975815802945,0.4727862854019037,9.469221951876257,0.5700000000000001,0.55,0.55,0.54,4.14,4.08,4.87,4.18,4.2,4.48,3.84,5.3,5.48,5.49,5.34,5.34
1.2000000000000002,28.968703085883696,27.532394830554697,28.104069074720428,9.28788827418412,78.09911111190979,49.67199839013724,102.4619212575064,2362.1021331212282,191.17293243522948,117.17726542229455,137.1735075793464,65.84177292373157,7.942419381340756,2.575260982016313,0.9378213861082488,33.58744103483752,2.06,2.48,3.0500000000000003,2.45,6.13,3.08,5.19,5.63,1.28,1.4000000000000001,1.43,1.44,5.48,5.82,5.47,4.71
1.3,21.16392753078769,33.74731047015004,5.1928007205244615,7.79406942532939,82.48582446780611,23.67860385322933,32.85909614317791,346.3950365461768,45.95427047681707,37.005187945086256,70.55006913970499,27.402497930727662,1.5837564533254072,-3.1907679745809006,3.004579943257157,20.84870320538028,0.42,0.62,0.51,0.38,2.74,2.52,3.21,2.74,1.26,1.29,1.47,1.28,3.77,4.54,4.75,4.5
1.4000000000000001,21.8237644590153,50.54219741311647,35.47491753455494,27.354477004223543,77.42666001185988,37.117491810157105,227.0826805273705,4487.950793745129,48.66663828028274,15.305892075609325,45.078838599235795,18.20841484130885,15.564896660974885,3.984141560067418,4.0642050223202455,16.913913485957885,2.17,1.73,1.3800000000000001,1.3,2.36,1.06,1.1400000000000001,1.56,0.51,0.29,0.5,0.34,0.43,6.28,5.64,5.22
1.5,57.50962596205331,61.705718101439615,59.00019430149135,42.70479464794349,142.61521458553744,14.946518787415375,185.9045229827857,4738.4470411270695,76.9470564235208,51.878719267785776,97.66103463854196,45.59872286519724,8.719952739451681,1.1309542038656741,2.7364774713378868,14.4054324297624,3.11,3.0100000000000002,2.97,3.2,2.84,4.67,2.15,2.58,1.04,1.36,1.1300000000000001,1.43,1.45,1.57,2.24,2.69
1.6,21.653560256802777,40.110324307070215,30.349172198632584,26.07380724119645,444.823718366512,182.17220633620636,30.524950947638747,10920.820221427866,163.11309599001913,100.34473075789526,113.10875600307494,49.44388304143996,4.107428273803368,1.5958138072715693,5.442079293748437,14.342190666497288,2.25,1.59,1.42,1.42,1.76,1.53,2.27,3.17,1.28,1.31,1.11,1.1500000000000001,2.5500000000000003,0.07,1.55,3.59
1.7000000000000002,11.01794886780934,17.798734708800954,7.356957871056132,7.141353951432082,503.08855330638846,94.29115253055254,253.6590201500156,13260.294599824501,49.56761691962277,12.473858890724674,43.63985278160751,0.10019303572278758,8.274192882869716,2.378478369297393,2.6861451867412165,23.60662448843002,1.3900000000000001,2.12,2.43,3.06,4.92,6.17,0.29,5.11,2.73,2.71,2.46,2.72,5.65,4.7,5.07,4.53
1.8,3.929405285591745,27.109346623659732,14.757444771794074,16.827542021041758,106.46807985370546,90.47517590117826,346.0254937469669,7789.5288148569425,9.256759854591012,23.16093450135992,24.23369521941066,26.708488194496756,5.128087091998157,15.186090297861478,14.317108655765775,53.78476390013698,6.26,0.08,0.47000000000000003,1.32,2.0100000000000002,3.5100000000000002,4.32,0.63,1.93,1.02,0.46,0.68,3.97,1.59,1.77,3.06
1.9000000000000001,72.46942487787173,59.16131288496323,45.51535307556678,52.250973592689284,54.22915558997454,39.7075608657532,45.50736344108322,2818.8633621883528,95.08071650091749,79.14054212437189,114.82824581603916,56.54687893406427,8.17334847687431,3.2108302852991204,5.916590343466992,1.9116559480095914,4.8500000000000005,4.5200000000000005,4.66,4.72,4.87,2.5300000000000002,0.28,5.61,5.73,5.51,5.45,5.29,1.57,6.23,5.57,2.71
2.0,65.05479995017716,93.65402780798216,98.18439562391227,95.43328914053804,72.72433670839001,78.47338007866267,479.71201724830183,822.6038169238736,530.974964431745,331.4505302225287,409.1470109334291,182.263017314517,15.297441063724756,7.078260777439839,4.417774739100659,16.357919419436584,0.34,0.36,0.22,0.5700000000000001,5.95,2.36,2.52,1.95,1.62,1.57,1.59,1.58,0.91,0.77,1.8900000000000001,1.95
2.1,15.188467089284881,32.44723658129167,20.799572342913905,5.97977865725111,37.58795654990717,32.962664690658464,7.715131200821605,9239.50421402431,52.03646448187075,31.15069669084358,25.357906534991265,10.25030410306162,10.85139978200199,3.05443777618854,1.9700180635185767,12.200449350264549,0.21,0.18,0.28,0.11,1.1400000000000001,2.93,2.2800000000000002,1.29,0.07,0.35000000000000003,0.26,0.68,1.48,1.29,1.56,1.4000000000000001
2.2,41.07057148586802,77.34802659987542,78.45353594764265,79.52521626693972,448.1335856284451,60.73301181436332,450.90604992178885,15126.572189526309,272.73827253500895,173.1140163204552,198.2363113176182,110.55104466052663,4.288591311764735,1.3873362883371831,10.765584249174532,9.523628832721728,1.6,1.8900000000000001,2.05,2.14,3.08,3.25,3.2600000000000002,2.48,0.99,1.18,1.08,1.23,1.31,1.4000000000000001,0.75,1.86
2.3000000000000003,17.59639571599203,48.60210938483469,35.46288132985508,36.8853353880307,22.991169074277092,28.96996102115803,17.92848199611448,2385.6436364520814,202.51599079712022,74.36492955980603,108.88798753941796,74.04131514940448,2.7518825741070296,-1.018827561584472,-3.2779478003992977,5.7012724708623335,1.08,1.1400000000000001,1.1500000000000001,1.23,3.75,5.22,0.9500000000000001,2.0100000000000002,2.67,2.88,3.2800000000000002,2.89,3.86,4.37,4.84,3.45
2.4000000000000004,13.070634799029644,20.464549078006325,21.389313314745454,20.84087410673453,133.31374393285742,103.39030988648081,390.94204226922193,3948.600195916428,94.4854438378285,29.61817106139754,41.80423397304016,24.726652733021545,10.810981675295585,2.3600730310613476,18.326175362684804,14.342598631152057,4.37,4.18,4.0,3.79,1.68,1.55,2.14,2.33,3.89,3.74,3.89,3.64,4.39,4.18,3.9,3.47
2.5,21.300422686254464,74.48683330421186,38.01270956351278,28.200225183565156,170.89655988677205,34.0933557426161,49.58363050545198,1944.2637056330914,139.74122789684537,97.47662093608012,137.47289801603907,52.714718426089675,24.87304656054854,20.63586677798567,30.243572376145735,25.243062520334405,3.86,3.9,4.0,4.03,2.79,4.46,0.36,1.03,1.22,1.22,1.32,1.23,0.48,0.53,0.42,0.77
2.6,51.76411857647481,95.77125952144512,69.04028901117674,72.0332127470076,199.24402712767179,69.75631794376734,125.00782566309105,2233.103396449207,89.88027711200571,68.00249003572478,60.644945029938995,37.1195738040563,3.810869071088398,4.034373102194225,11.50216522316471,10.468074686192491,5.75,5.28,5.19,4.83,4.12,3.2600000000000002,1.25,4.75,1.73,1.41,1.44,1.16,2.08,1.72,2.06,1.6
2.7,41.8712540805617,69.60903072088735,69.11075499488699,83.28786716092863,152.91384635111078,121.02577573891756,444.5122211014146,8730.485326580563,279.0496951243213,275.7083947363668,239.35077398205905,172.5745679962951,5.163014769239078,4.317797801855866,5.617965823485652,12.75635312106249,5.4,5.4,5.64,5.67,0.37,1.08,0.97,6.12,5.29,5.38,5.37,5.5,4.53,4.0,3.59,3.97
2.8000000000000003,21.734718223971534,25.84141810339495,18.270936723851914,14.05136562866047,208.4928852846022,118.79048501270226,208.229377444544,1460.0359412309344,138.16323492403714,44.75004626427884,40.157365310562234,27.065661184424066,3.3523007871832537,2.400822555818594,5.410224816145585,15.329714756404085,4.17,4.26,3.84,3.96,1.98,1.86,1.3900000000000001,2.75,4.89,4.71,4.5200000000000005,4.5600000000000005,0.11,4.2,4.05,3.41
2.9000000000000004,26.95955784605773,34.70754679916647,42.46862015987317,37.058253440758186,60.575501482109075,62.603239188639876,544.5933136226712,6081.239136058458,63.03799790985748,48.582958781691154,33.2092540792438,5.836588125321804,26.46916073939657,23.746385886227973,22.601720103937076,30.20132041695087,3.25,3.9,3.83,4.07,6.2,0.45,3.96,3.58,4.61,4.57,4.53,4.47,4.0600000000000005,4.1,4.14,3.5
3.0,94.87245122479747,109.13137852188311,101.97609088358747,106.58942044845334,109.20135741739703,90.13310764248511,1234.5338047333798,9886.245703245224,318.25764099452516,241.54877613226924,289.07260113300794,164.22151049522998,24.039704273660888,33.63089406733404,37.585163020664226,20.626523222660307,3.5100000000000002,3.47,3.2800000000000002,3.33,3.95,0.18,5.91,5.03,3.81,3.88,3.87,3.87,4.59,3.96,4.28,0.41000000000000003
3.1,33.993551114688884,37.735409344369316,17.813190373798303,28.348522856317192,114.87499689781934,78.21611178816377,250.86730984832073,738.8378987368272,21.054751342477633,31.26930018020541,59.757613327672715,27.688245705712365,3.3702600504352933,-1.6144800416751455,1.4813164361894833,4.932968641782032,1.01,0.97,0.85,0.7000000000000001,5.67,6.04,0.53,5.13,1.22,1.07,1.37,1.2,2.0300000000000002,2.96,2.85,1.35
3.2,19.068132441850906,55.13940754565989,59.64980970311616,29.144279925039005,187.9360502674891,128.7202762671015,205.2990968715183,10661.481911008192,176.13994820345025,121.95027314222497,166.7818241527824,90.86986824372936,6.56577043778953,3.298320229049561,7.541470357068881,28.98175722210937,4.82,4.0,3.87,3.84,0.66,3.21,2.38,1.45,2.92,3.08,3.18,2.92,0.25,1.19,0.77,0.46
3.3000000000000003,74.68294604599097,91.38224482651334,98.37080537961937,98.17696274680335,157.21652983493226,77.84405616855378,246.83005007194805,588.4230491862346,41.53615509154039,57.87715224454768,54.07714783875227,10.508747683058031,5.940235008726267,3.665040466286312,12.63128108971514,5.745924196261393,2.47,2.22,1.8900000000000001,1.99,2.11,2.07,2.07,1.61,5.44,6.140000000000001,5.65,3.72,2.5300000000000002,2.19,2.09,2.09
3.4000000000000004,16.77513220133193,12.260976758540249,10.86791151536407,24.444061869176373,135.6658357295887,114.4677414152423,1312.6453854945573,422.9297878705531,19.850679788946,32.53813759273321,37.33390724483693,19.526735653660296,33.471197587754595,22.11223362425899,47.86397080852543,38.12478006923621,1.67,1.59,2.2800000000000002,3.17,4.58,0.05,1.04,0.74,3.14,1.68,1.3,1.55,1.67,1.3900000000000001,1.18,1.54
3.5,186.5178211926732,253.7042243904116,227.6895228641084,168.90757952726267,184.09145353636538,50.5795212169966,813.8550398168659,24062.1457161432,200.15937111926138,189.3115737481389,136.99252095685807,120.8296308058798,43.23805394659086,51.19099932778912,81.89175131466249,63.618419452062966,2.69,2.57,2.61,2.61,3.83,3.3000000000000003,3.69,4.39,2.91,3.0700000000000003,3.18,3.2,5.16,5.3100000000000005,5.22,5.46
3.6,10.157412864244634,24.98090942763246,16.001626916178896,13.844728627904047,677.2756445524471,151.0707027431261,491.20018743647836,13443.771328668377,117.04394556981154,119.2803275115054,131.5256155421309,64.0146943545769,30.708061939137085,35.016439404501334,37.200331831716134,52.68953757895155,0.14,5.95,6.21,0.3,1.3,5.1000000000000005,2.99,1.09,5.11,5.32,5.3,5.49,1.41,1.32,1.17,0.98
3.7,14.462235139926078,13.556994525806282,7.159633398224861,4.878036055397601,180.3593317904823,62.578199355564784,216.45088470320584,181.12100930852753,113.95042054999254,64.06663653410092,48.467038296342224,20.77379331126107,6.467497250540307,4.567741624608959,18.4190921187247,20.61739014841762,2.15,3.14,2.9,5.5600000000000005,1.76,1.09,5.07,4.28,4.8500000000000005,4.84,4.46,5.76,4.09,4.14,4.45,5.39
3.8000000000000003,56.37574146505867,30.953090638240244,34.35160252808386,34.31981120959057,617.8519271033632,122.43907238559127,171.03564584221203,3876.000187677876,157.58536603563775,32.84885434431972,10.06618092686742,-2.712269404001204,4.466446711453826,0.7375792251345394,2.7694888872830856,6.716527401603011,3.3000000000000003,3.0500000000000003,3.87,4.12,3.3000000000000003,5.62,0.66,2.7600000000000002,2.97,2.93,2.83,3.06,0.22,0.25,5.71,6.12
3.9000000000000004,39.7275660055412,122.41585750451584,122.18124266098671,110.16200112589281,690.4104584504007,125.51746627444817,417.0429713837075,16051.366496440816,353.9631726667105,213.0467411196692,267.695790609609,161.2301746093975,29.36476002387965,26.070414568773092,35.9446069683994,17.498625859408197,0.75,0.89,0.79,0.84,2.25,3.0,3.13,2.96,6.21,6.15,6.15,6.15,2.2600000000000002,1.79,1.22,1.77
4.0,22.423142758730535,64.14652638600171,45.74702604668367,49.54196435579778,326.00058917819683,57.10053436906455,574.2465708393886,2374.7807860213156,37.41690878853534,62.027322535968636,60.46106437565785,43.91836782287489,8.674090007889337,3.934719190018042,19.279214047668265,6.842574878641319,5.8100000000000005,5.8100000000000005,5.64,5.79,0.21,1.0,5.58,5.96,5.46,5.51,5.51,5.45,1.26,1.03,0.5,1.04
4.1000000000000005,8.413998977123002,28.51033018899535,13.90977460482272,9.653117999237475,349.952158331985,212.70434950947663,2382.280942276612,20743.2609905845,165.4832843917989,103.36017263131201,130.641693996783,49.285352077571645,23.764653910094353,25.38375249285881,33.158258664582036,29.83002847581395,4.91,2.18,2.31,2.82,5.2700000000000005,5.96,4.49,4.15,0.76,1.16,0.89,1.28,3.0300000000000002,2.72,2.85,2.7800000000000002
4.2,49.597684632930736,91.80609986428554,84.36549358738178,118.92351145495266,299.35578236425107,212.52842507703974,274.9870157960083,10213.226852827758,430.6214225550851,482.3769602398903,480.67540416668055,270.35561791699183,11.068146722472378,9.689350111545297,12.102295875999072,4.490893557562134,1.62,2.25,2.27,2.04,0.55,1.01,1.09,5.53,3.79,3.6,3.59,3.5100000000000002,4.7700000000000005,4.76,5.16,0.53
4.3,69.78169591590836,107.67570993024661,106.25200958313853,137.2712158890661,102.80556696756071,78.74090729072313,48.62221593546893,6852.559120972005,471.42679773521024,298.3260655542426,329.29471575057903,190.85289820851358,45.4099079973703,40.047314026699524,33.02097284218142,51.45041993367681,3.85,3.97,4.12,4.15,1.05,3.98,5.5,5.4,5.08,5.13,5.29,5.16,4.8100000000000005,5.08,4.95,5.19
4.4,6.5317758078512735,15.764534918403456,13.925793250512902,10.294887149135864,47.81565037080331,51.067863892171914,305.6218961047297,9894.439447304101,232.25696123999788,167.827494312079,145.25817632201685,99.04316730935135,10.59298480806843,6.141573389275841,7.689083583890249,18.944931820002854,0.84,1.9100000000000001,2.24,2.67,5.6000000000000005,0.18,0.01,5.96,1.56,1.26,1.1400000000000001,1.1,0.3,6.08,0.22,5.66
4.5,48.92877140418866,44.198579464765274,46.109273400167645,31.96560692846123,354.2025424147089,248.11484215796006,262.37006918104976,11904.758256860045,80.33319060289853,62.54363699222725,78.20016512883788,17.602747721874618,4.308261564132162,1.6462350783900812,-1.9392929939772945,6.675512478085808,4.7,4.61,4.79,4.8,4.34,5.15,3.66,3.77,1.7,1.47,1.58,1.54,0.24,5.65,5.65,5.62
4.6000000000000005,61.222178700634025,59.26943726901167,49.40906864306962,36.64302367865906,116.75305648561124,37.74665031274354,185.48647156607674,8971.941477343698,268.295342288645,159.0288837451267,88.46904060480253,57.293661893142776,10.67732841687625,11.593087158146004,11.431845349094422,33.23953810066798,3.49,3.64,3.14,3.59,3.56,0.31,0.61,3.24,1.03,1.06,1.9000000000000001,1.43,1.43,0.6900000000000001,0.85,0.23
4.7,120.68627171712332,75.19706483211526,77.20529967850109,55.61315659114937,192.20337957037182,153.4630696522876,272.4129220828383,5801.986884223183,69.8055123061827,77.12158757951335,32.198186102692695,42.813386795239616,2.701294211339499,2.174574953065064,3.0649064485076067,1.4308911205200159,2.36,2.29,2.2600000000000002,2.6,5.58,5.69,5.13,3.18,0.16,0.07,0.42,6.1000000000000005,2.75,2.65,2.23,4.62
4.800000000000001,10.93687416548822,23.12290480237999,19.428579102127397,11.66869232882492,287.3319711990447,129.63209716843357,717.8726879116542,1261.1519541125742,184.17681453601733,155.9115661252742,182.28968979718883,107.13925681117328,53.96945600448014,46.5711257853164,70.76099906433029,51.37071957379774,3.5100000000000002,3.16,2.96,3.35,5.05,4.72,2.7600000000000002,3.29,3.3000000000000003,3.5500000000000003,3.4,3.73,2.72,2.98,3.42,4.15
4.9,121.11466240959068,91.1739601023363,58.29481643213006,61.88696759315329,189.826399314025,84.24513794734207,1253.2621187811735,13551.744978385277,98.44196290451765,152.4535619067715,133.4651443476703,124.20829042247432,27.347803025780916,22.246103244753847,38.4131150194747,78.36184634921949,0.64,0.34,0.61,0.33,4.68,3.11,1.48,5.74,4.8,4.65,4.8,4.5200000000000005,4.08,4.12,3.77,4.41
5.0,11.788034586623152,26.626195991335752,15.75503021789366,33.3846050197313,684.6328161009826,150.4992514808533,626.9928514165695,9546.947604325223,177.56753928633353,130.18026328661819,139.63148256642307,94.36956349851603,1.7725431659144328,-2.680289494087183,2.5751368482150063,6.377531563471571,0.8,0.86,0.77,0.58,1.3900000000000001,1.68,1.93,1.34,5.96,5.95,6.19,6.04,2.12,2.2600000000000002,2.42,2.75
5.1000000000000005,77.64189339808273,81.77479532908993,71.23635711849626,64.35255516561668,43.04200828971424,26.128018103394478,334.6618958044578,10735.607189173146,422.43008047544635,299.6934079512097,334.02789730064865,201.166509136444,13.218251681152285,16.22792916823486,14.989694678932423,17.399610995117847,3.4,3.52,3.5100000000000002,3.3000000000000003,3.67,2.46,3.5,3.8000000000000003,2.44,2.34,2.33,2.39,5.96,5.9,6.12,0.05
5.2,28.21300224951693,50.89381570503665,52.05286234231276,42.398990904133655,898.1328325692097,196.52140037777284,1530.629169039245,6132.504797188778,125.29409617424021,55.31555538626498,123.48624757135912,30.129705650913145,36.042576793116616,24.653237926894906,33.88673295000772,43.01764250385302,1.68,0.15,0.5700000000000001,0.42,3.41,4.9,5.13,0.52,0.38,0.66,0.7000000000000001,0.93,5.91,0.16,6.25,5.4
5.300000000000001,16.803508999448496,13.264503378437485,11.919778404943093,8.887701912789579,485.40338644582283,157.3085666347909,425.5363360016053,19616.833077330273,99.61956999555974,50.29141080842683,66.21114312075416,22.097981941928904,15.826421458223841,14.3272414581812,12.989223662842143,6.3085417615401145,3.54,1.73,0.9,1.17,4.21,3.1,4.16,4.38,6.12,6.09,6.16,6.1000000000000005,0.91,0.37,6.16,5.96
5.4,58.32511678451164,71.79121654543972,61.970082970031676,65.51758488783511,117.42938095208956,44.882339254293086,618.9275890126308,8590.043685196686,311.8847050634457,238.32660254725033,240.6445661649397,144.4090548919506,26.95111264348533,17.48551104713767,20.30680489111992,11.104820669785523,0.88,0.72,1.07,1.69,5.09,5.68,5.49,5.37,5.17,5.1000000000000005,5.24,5.09,0.97,1.1500000000000001,1.68,1.51
5.5,53.3743726171897,97.90216147465873,86.91906161357441,44.87303945159493,91.48894480759547,256.7809152656138,929.5021790821867,1152.01987935848,391.2011827591545,290.9565581048582,278.0183572708765,216.83847637405205,12.554296701460435,6.473272550865824,13.158739282401259,19.031151779661585,0.03,1.0,1.25,1.11,3.36,3.62,5.76,2.43,2.59,2.05,1.86,1.72,3.19,3.96,3.14,2.37
5.6000000000000005,17.780875476161675,50.12416648932368,18.974679682660295,76.42588903985347,368.7481154627797,45.10182943898711,593.1891168156866,26605.992260760268,110.83551790045277,83.64787004753948,81.05018523066184,65.03934495665506,84.41870890101501,107.23964411722348,127.2503599398414,113.09191425881612,0.18,5.01,4.49,3.73,0.2,5.86,1.56,0.9400000000000001,1.21,1.5,1.27,1.48,1.6600000000000001,1.58,1.43,1.79
5.7,220.16582604563067,164.89625710533406,177.5266654836637,217.85618967663396,188.97991977697865,102.53411400400917,348.8097460505438,7799.0415742118685,335.8402561716955,287.75022535281204,252.2757662229369,214.02325287354856,6.0732163481384225,8.492549948906698,10.430814175008122,14.985677959892447,2.7,2.8000000000000003,2.99,3.09,3.31,3.43,3.04,3.27,3.18,3.34,3.54,3.43,4.23,4.7700000000000005,4.24,4.16
5.800000000000001,203.04327613480876,245.54607918752416,252.85106066478636,251.9693342110228,718.7018804769011,409.53742429963836,2106.403789429203,17279.14896467028,310.47179785099627,147.72042143451714,205.31598902699426,71.35891866322093,45.620341344123524,35.42595175022588,44.01315692923017,66.44853739686472,4.1,3.85,4.0200000000000005,4.0,3.67,1.9000000000000001,2.38,3.38,4.3,4.57,4.65,5.37,4.09,4.11,4.41,4.17
5.9,138.05142722552182,172.33290814928674,111.32879348659168,115.50159683184668,178.6213155107294,24.381382629228295,512.417539648772,18628.51948543833,128.68928681881292,84.52152429726372,147.59327924524825,68.25570491905037,9.43670558731823,20.492165078678784,33.03040774759314,9.557444383678321,3.72,3.47,3.41,3.6,1.3,5.03,3.21,2.93,5.5600000000000005,5.67,5.55,5.72,2.45,2.74,3.18,3.59
