frequency,tdbs_amp_mPFC_pre_limbic_1,tdbs_amp_mPFC_pre_limbic_2,tdbs_amp_mPFC_infra_limbic_1,tdbs_amp_mPFC_infra_limbic_2,tdbs_amp_Hippocampus_CA1,tdbs_amp_Hippocampus_MOL_layer,tdbs_amp_Hippocampus_GD_1,tdbs_amp_Hippocampus_GD_2,tdbs_amp_Amygdala_lateral_1,tdbs_amp_Amygdala_lateral_2,tdbs_amp_Amygdala_basolateral_1,tdbs_amp_Amygdala_basolateral_2,tdbs_amp_Inferior_colliculus_1,tdbs_amp_Inferior_colliculus_2,tdbs_amp_Inferior_colliculus_3,tdbs_amp_Inferior_colliculus_4,tdbs_phase_mPFC_pre_limbic_1,tdbs_phase_mPFC_pre_limbic_2,tdbs_phase_mPFC_infra_limbic_1,tdbs_phase_mPFC_infra_limbic_2,tdbs_phase_Hippocampus_CA1,tdbs_phase_Hippocampus_MOL_layer,tdbs_phase_Hippocampus_GD_1,tdbs_phase_Hippocampus_GD_2,tdbs_phase_Amygdala_lateral_1,tdbs_phase_Amygdala_lateral_2,tdbs_phase_Amygdala_basolateral_1,tdbs_phase_Amygdala_basolateral_2,tdbs_phase_Inferior_colliculus_1,tdbs_phase_Inferior_colliculus_2,tdbs_phase_Inferior_colliculus_3,tdbs_phase_Inferior_colliculus_4
52.35999999999993,7.885654437847072,6.0431211312609685,7.752734047244709,10.506452128981133,27.550286884968003,18.848002065144176,28.900993133974733,2922.070963196214,66.55628841355332,56.148070872075444,57.192601735073744,41.52503733325798,0.7412318093768716,2.2847726514543503,3.210728902860162,0.9384809974635543,2.9,2.77,5.15,4.68,3.5700000000000003,0.06,5.61,4.87,5.3500000000000005,5.25,4.84,5.0600000000000005,3.11,2.5300000000000002,1.57,1.01
52.369999999999926,7.03970971472161,8.273083513369913,5.96923990685144,5.232386614092396,38.079156805398576,44.054432728283345,153.6423150127819,3824.4401330775163,95.61617518666111,84.58778201142924,84.05082107364257,69.56134664547865,0.7828758966818855,3.018405534665257,3.409101828544085,1.6630384620161667,0.72,0.16,4.71,3.5100000000000002,2.8000000000000003,3.77,3.6,3.59,4.01,3.93,3.77,3.85,1.98,0.54,0.8300000000000001,2.07
52.379999999999924,3.4571026582021185,5.444182185772765,5.260744303506492,0.5021392207488407,40.74761046896161,60.788869185703625,167.76825521773685,2774.6064523140944,63.983462286699606,51.649018428298454,57.71948445017822,49.49425703595711,1.3878266966420214,1.06533015198701,1.2038686866443815,2.068438456241663,2.5300000000000002,4.78,4.22,5.14,1.68,1.6400000000000001,1.76,2.18,2.73,2.66,2.66,2.6,5.82,5.2700000000000005,5.88,0.41000000000000003
52.38999999999992,12.388171256334067,6.556908746671162,2.976217164652718,1.4310477524460794,58.932501110951726,37.78873753874129,43.1523490957934,584.2668969831013,28.765520484218445,16.9931214830161,19.733678114864787,13.718744038964743,1.7979962466833377,0.9856278493695685,3.644961145115293,1.4231778520824678,0.42,5.7700000000000005,3.75,4.21,0.59,5.48,5.2,0.77,1.9100000000000001,1.78,1.8900000000000001,1.61,4.04,3.85,4.64,4.91
52.39999999999992,13.437461406190833,15.32160932932296,2.914257861684424,2.519360040628065,49.225372819700894,40.14096103353288,115.96565977788137,442.401573784114,45.04378829109299,28.476906571541672,26.48868138011449,12.595431151235232,2.3233219284400572,1.6655660521050357,1.6133919126963339,6.142717954020028,5.0200000000000005,4.36,3.36,3.08,5.99,2.62,2.13,1.06,1.76,1.67,1.71,1.61,2.47,2.5100000000000002,3.64,3.0700000000000003
52.40999999999992,17.90564632234118,20.568986830213884,4.173872756926299,4.382557277326248,29.260899147322434,44.423560696778544,323.7538739676602,3508.2999358560833,78.2189746266024,56.20582079924467,53.568123812908865,32.90303877479084,2.310361514098099,-1.221744280198094,-1.289673860755863,5.427548145539614,3.46,2.84,2.32,1.8900000000000001,5.69,0.63,0.35000000000000003,0.62,0.6900000000000001,0.66,0.76,0.75,1.03,1.28,2.85,1.21
52.419999999999916,10.063551752237956,12.321628277992167,2.349126627595318,3.214536666857852,39.99908940922799,32.05459665860427,426.79351383220745,2644.989507273887,84.70438412251126,61.95338669406781,61.51617886328311,43.1061705053752,1.3676425511969286,-1.3913691019631171,3.340357342814599,2.3237498414757467,2.3000000000000003,1.35,1.34,0.61,5.3,5.17,4.99,5.43,5.67,5.7,5.8100000000000005,5.8100000000000005,6.03,6.2700000000000005,1.71,5.79
52.429999999999914,17.487679858674532,11.550880414124473,4.968579228635049,2.802173480651023,83.39788814078815,4.432265106007606,262.47187600574944,2687.9374538499596,85.93204410622043,67.62081964506676,78.15271239684165,54.73249793254091,2.742301347350796,1.335195024578313,1.215280989428313,7.140326928052073,2.83,2.7600000000000002,2.13,5.57,4.22,3.35,3.46,3.87,4.44,4.54,4.59,4.63,4.8500000000000005,4.67,6.09,4.32
52.43999999999991,34.44506481489799,36.58760789293629,15.167513249724609,0.9742306159774736,94.61418735096747,8.642744892630255,80.93464598443425,1935.4990040854702,65.51590056962738,67.60145623087529,75.04107582865655,56.78417130155376,4.925717065626513,3.4860168693434765,5.8198211374497495,13.020918628147474,1.54,1.3,0.84,5.21,2.77,5.16,2.29,1.98,3.69,3.7800000000000002,3.61,3.77,3.6,2.85,2.34,2.93
52.44999999999991,27.596254801712977,42.2393140362344,21.019701433156232,4.976397899507279,60.18495095187962,1.3728898421158073,62.423914351994135,2719.2662861456815,78.53688549095364,81.33548357029707,68.53099074516606,62.78614063409884,5.021424148410258,6.547526451501842,10.057474126663394,11.676794184239007,0.13,6.07,5.66,5.36,0.52,3.62,1.47,4.72,3.09,2.89,2.83,2.92,2.19,1.05,0.81,1.49
52.45999999999991,7.209244201440498,22.421315475394927,12.858330900359034,4.378639715537184,96.7599236547194,3.7304611021429603,91.06293501557316,3368.1981321723247,64.43380709955382,63.452150557472294,48.98340837560952,48.237842215624084,2.1382076111571378,6.625230318264476,9.923854120792484,3.652252105556992,5.3100000000000005,4.63,4.19,3.91,4.36,5.1000000000000005,0.15,3.11,1.69,1.3900000000000001,1.47,1.53,0.61,5.61,5.62,6.28
52.46999999999991,1.5018759056645625,3.3373808121859123,1.4791862222252807,0.21676614290869517,142.13278799837667,23.891643033777818,52.40496304524181,1539.2601360531453,27.019132255090145,30.933586722447387,23.819720956874754,20.532213016235694,0.19708946236841735,1.613323459781436,2.5703123562317995,0.2970727257609806,5.74,4.16,3.19,2.43,2.74,3.65,4.78,1.8900000000000001,5.59,5.47,5.38,5.68,3.87,3.85,4.21,4.66
52.479999999999905,4.53338919619707,11.983233469279915,4.1877603415464675,2.7302120665810965,186.31868069777832,62.72946474776895,37.138029660839884,520.8798250995661,26.942644040943613,17.325246307991108,15.29953879472377,9.551929957356265,2.6982954488277566,-0.7142684536444796,0.12032974290238226,2.4014081015211035,4.54,3.99,3.62,3.85,1.32,2.29,2.96,1.29,3.0700000000000003,3.18,3.14,3.2800000000000002,1.21,1.49,3.47,0.2
52.4899999999999,8.606287269638274,26.325056154427312,18.247444167236328,13.787881261213094,195.98795803095499,91.89623668523211,25.149530552958286,1051.3152813713145,21.75056181901882,8.369591102788364,3.2978423389735942,4.868354135504959,5.54985754489011,1.1671497234433992,2.640205235180434,4.094794183874014,3.15,2.49,2.11,2.2600000000000002,0.12,1.23,0.85,0.71,1.36,1.41,1.46,1.5,5.96,5.03,3.7800000000000002,5.0
52.4999999999999,2.0571260177684985,20.613762403090558,24.559513551089903,19.792520991002593,158.51316582946498,121.11001073546657,16.64522512501475,3362.121592901866,30.644653281627086,19.375361145753445,13.201135779404888,15.811997441749398,4.1840258710992835,1.1812435033948057,2.6277025553999755,1.2365825252025253,3.35,0.76,0.4,0.63,5.72,0.43,2.62,6.03,6.09,6.1000000000000005,6.16,6.21,4.65,3.75,2.5300000000000002,3.7
52.5099999999999,17.545002333190656,7.4615757313888125,15.945967817889171,13.81918123088146,193.859296757782,132.11701873644267,26.20323690942961,4904.177196835939,38.381099237573174,29.654012503252865,25.634225472287742,25.070550139297193,1.6024031976093305,0.9480674458287355,0.20963645821154192,0.03026865096839814,2.99,3.66,4.73,5.21,5.2,5.57,0.09,5.1000000000000005,4.62,4.58,4.6000000000000005,4.7,3.95,3.89,2.63,3.63
52.5199999999999,22.846030962359546,19.349411571564058,7.7201365741669195,4.445530107679919,173.65610052631834,65.30326069831689,27.62431442288049,4780.39228837555,21.641963651269194,17.946802640923337,21.515419289768676,17.684959350246235,1.5806123158187988,0.6733531202539049,3.094630261213068,4.351246041674146,1.49,1.1500000000000001,2.0,3.0100000000000002,4.18,4.14,4.2,4.18,3.2600000000000002,3.09,2.94,3.19,3.3200000000000003,2.6,2.33,2.93
52.529999999999895,11.024024686894466,22.166795337197303,13.457656046813735,10.581819207791415,65.11847724587845,2.413995736505454,121.61291255218096,2432.9147570888276,3.702521609770782,1.2221982706312835,12.890808027561704,4.937137090431065,2.352088528822362,2.128295391019515,5.381240222731405,7.552013551356897,6.17,5.61,5.76,5.75,3.14,2.41,2.22,3.04,3.5500000000000003,1.01,1.01,1.31,2.16,1.1,0.9,1.57
52.53999999999989,8.741048554034636,37.73525017482273,30.939275578442686,26.456762050598357,16.864954979998636,16.468839678972408,145.76831055644388,159.0527082116988,4.754739341288774,1.7682512987481365,7.72452360897534,2.1959320410574685,1.2156674982222677,-0.4721677150683864,0.6729738166205985,3.042429379485165,4.34,3.81,3.86,3.94,3.87,5.23,0.25,1.61,3.18,3.89,5.59,5.0,1.16,5.75,5.53,0.14
52.54999999999989,9.290864191514109,39.950324146477236,39.52934365293996,35.2321973324438,50.858196663477486,50.57619781888745,67.97387877765702,967.7260245733781,2.049330431196042,0.6379024557818348,-0.7070598923457652,0.9597088336745849,2.15021420854291,0.5960660356923757,1.5291476151392875,1.5306722228621774,1.52,1.99,2.09,2.29,3.2,3.16,4.01,3.71,2.34,3.11,4.23,3.62,1.3800000000000001,1.56,1.45,1.7
