  7.6799054e+002  6.0683781e-001  3.1245425e+000
  7.7999042e+002  6.7765588e-001  3.0976803e+000
  7.9199023e+002  7.3137993e-001  3.2600752e-001
  8.0399011e+002  6.8986589e-001  3.2112351e-001
  8.1598999e+002  6.1904782e-001  3.2600752e-001
  8.2798981e+002  5.3601974e-001  3.2600752e-001
  8.3998969e+002  4.5543364e-001  3.2600752e-001
  8.5198950e+002  3.8705757e-001  1.6935289e+000
  8.6398962e+002  3.5775354e-001  1.6959709e+000
  8.7598926e+002  3.4310153e-001  1.7008549e+000
  8.8798932e+002  3.3577552e-001  1.6910869e+000
  8.9998914e+002  3.3089152e-001  1.6886449e+000
  9.1198877e+002  3.3089152e-001  2.4542144e-001
  9.2398865e+002  3.0891350e-001  1.5995134e-001
  9.3598846e+002  2.6984146e-001  1.6239335e-001
  9.4798834e+002  2.3809543e-001  1.5995134e-001
  9.5998822e+002  2.0146538e-001  1.5995134e-001
  9.7198804e+002  1.7216136e-001  1.8180710e+000
  9.8398792e+002  1.6971935e-001  1.8180710e+000
  9.9598773e+002  1.9413938e-001  1.8229550e+000
  1.0079879e+003  2.1611740e-001  1.8205130e+000
  1.0199877e+003  2.3809543e-001  1.8205130e+000
  1.0319875e+003  2.5518945e-001  3.0952384e+000
  1.0439874e+003  3.2600752e-001  3.1001225e+000
  1.0559871e+003  4.1147760e-001  3.0781443e+000
  1.0679868e+003  5.0671572e-001  3.0952384e+000
  1.0799867e+003  5.9218580e-001  3.0903544e+000
  1.0919866e+003  6.6056186e-001  2.7362640e+000
  1.1039867e+003  7.0695990e-001  2.7387061e+000
  1.1159863e+003  7.3137993e-001  2.7435901e+000
  1.1279861e+003  7.4603194e-001  2.7362640e+000
  1.1399860e+003  7.6068395e-001  2.7435901e+000
  1.1519858e+003  7.7045196e-001  4.2087917e+000
  1.1639857e+003  8.5348004e-001  4.2185597e+000
  1.1759857e+003  9.8534822e-001  4.2234435e+000
  1.1879856e+003  1.1221004e+000  4.2307696e+000
  1.1999852e+003  1.2417585e+000  4.2332115e+000
  1.2119851e+003  1.3369966e+000  3.6715510e+000
  1.2239850e+003  1.3882786e+000  3.6642249e+000
  1.2359849e+003  1.4029306e+000  3.6495728e+000
  1.2479846e+003  1.4078146e+000  3.6520150e+000
  1.2599845e+003  1.4102566e+000  3.6642249e+000
  1.2719844e+003  1.4029306e+000  2.9511602e+000
  1.2839843e+003  1.3540906e+000  2.3089135e+000
  1.2959840e+003  1.2588525e+000  2.3113556e+000
  1.3079839e+003  1.1587304e+000  2.3162396e+000
  1.3199838e+003  1.0683763e+000  2.3186815e+000
  1.3319836e+003  9.9267423e-001  2.2918196e+000
  1.3439835e+003  8.9987808e-001  3.8705757e-001
  1.3559833e+003  7.8021997e-001  3.9438358e-001
  1.3679832e+003  6.7032987e-001  3.9438358e-001
  1.3799830e+003  5.6776577e-001  3.9194158e-001
  1.3919829e+003  4.7985369e-001  3.8949958e-001
  1.4039828e+003  4.4078162e-001  2.8779001e+000
  1.4159828e+003  4.7985369e-001  2.8852262e+000
  1.4279824e+003  5.2625173e-001  2.8998783e+000
  1.4399823e+003  5.7997578e-001  2.8803422e+000
  1.4519822e+003  6.3125783e-001  2.8754582e+000
  1.4639821e+003  6.5323585e-001  1.9401712e+000
  1.4759821e+003  6.3858384e-001  1.9401712e+000
  1.4879817e+003  6.0927981e-001  1.9426132e+000
  1.4999818e+003  5.8974379e-001  1.9597073e+000
  1.5119817e+003  5.6043976e-001  1.9328452e+000
  1.5239814e+003  5.7264978e-001  3.2759466e+000
  1.5359811e+003  6.2637383e-001  3.2808306e+000
  1.5479810e+003  6.9963390e-001  3.2783885e+000
  1.5599811e+003  7.6556796e-001  3.2564106e+000
  1.5719807e+003  8.2661802e-001  3.2637365e+000
  1.5839805e+003  8.9743608e-001  4.0329676e+000
  1.5959803e+003  1.0048842e+000  4.0305252e+000
  1.6079802e+003  1.1074483e+000  4.0329676e+000
  1.6199801e+003  1.2051284e+000  4.0305252e+000
  1.6319800e+003  1.2857145e+000  4.0280833e+000
  1.6439797e+003  1.3296705e+000  3.3223445e+000
  1.6559796e+003  1.3247865e+000  3.2979245e+000
  1.6679795e+003  1.3101345e+000  3.3101346e+000
  1.6799794e+003  1.2857145e+000  3.3101346e+000
  1.6919794e+003  1.2686205e+000  3.3052506e+000
  1.7039792e+003  1.2246644e+000  1.1733824e+000
  1.7159789e+003  1.0976803e+000  1.1733824e+000
  1.7279788e+003  9.6092820e-001  1.1758244e+000
  1.7399789e+003  8.4371203e-001  1.1782664e+000
  1.7519785e+003  7.3870593e-001  1.1709404e+000
  1.7639783e+003  6.4835185e-001  2.2100140e-001
  1.7759781e+003  5.5311376e-001  2.2100140e-001
  1.7879783e+003  4.7008568e-001  2.2344340e-001
  1.7999781e+003  3.9926758e-001  2.2344340e-001
  1.8119778e+003  3.3577552e-001  2.2100140e-001
  1.8239778e+003  3.0158749e-001  3.2661786e+000
  1.8359774e+003  3.6263755e-001  3.2735045e+000
  1.8479775e+003  4.5787564e-001  3.2612946e+000
  1.8599772e+003  5.5799776e-001  3.2612946e+000
  1.8719769e+003  6.4590985e-001  3.2637365e+000
  1.8839768e+003  7.1672791e-001  1.7399269e+000
  1.8959767e+003  7.0451790e-001  1.7374849e+000
  1.9079768e+003  6.6300386e-001  1.7374849e+000
  1.9199764e+003  6.2637383e-001  1.7423689e+000
  1.9319762e+003  5.8241779e-001  1.7326009e+000
  1.9439763e+003  5.6043976e-001  3.0244203e+000
  1.9559762e+003  5.8730179e-001  3.0244203e+000
  1.9679758e+003  6.4346784e-001  3.0268624e+000
  1.9799757e+003  6.9230789e-001  3.0268624e+000
  1.9919755e+003  7.3626393e-001  3.0439563e+000
  2.0039753e+003  7.8021997e-001  3.4957268e+000
  2.0159752e+003  8.4615403e-001  3.5054948e+000
  2.0279751e+003  9.1453010e-001  3.5079367e+000
  2.0399751e+003  9.7802222e-001  3.5006108e+000
  2.0519749e+003  1.0293043e+000  3.5177047e+000
  2.0639746e+003  1.0781443e+000  4.4383397e+000
  2.0759744e+003  1.1953604e+000  4.4529920e+000
  2.0879744e+003  1.3150185e+000  4.4505496e+000
  2.0999741e+003  1.4273506e+000  4.4652019e+000
  2.1119741e+003  1.5250307e+000  4.4920640e+000
  2.1239739e+003  1.5909648e+000  1.7228329e+000
  2.1359736e+003  1.5006107e+000  1.7228329e+000
  2.1479739e+003  1.3443226e+000  1.7228329e+000
  2.1599734e+003  1.2002444e+000  1.7326009e+000
  2.1719734e+003  1.0683763e+000  1.7326009e+000
  2.1839731e+003  9.5604420e-001  1.0415143e+000
  2.1959729e+003  8.3882803e-001  1.0366303e+000
  2.2079731e+003  7.3137993e-001  1.0341883e+000
  2.2199729e+003  6.3614184e-001  1.0366303e+000
  2.2319727e+003  5.6288177e-001  1.0341883e+000
  2.2439724e+003  4.9450570e-001  4.3284497e+000
  2.2559724e+003  5.7753378e-001  4.3357759e+000
  2.2679724e+003  7.4114794e-001  4.3357759e+000
  2.2799719e+003  9.1697210e-001  4.3333335e+000
  2.2919719e+003  1.0732603e+000  4.3431015e+000
  2.3039717e+003  1.2124544e+000  3.0244203e+000
  2.3159717e+003  1.2442005e+000  3.0317464e+000
  2.3279714e+003  1.2271065e+000  3.0561664e+000
  2.3399714e+003  1.2002444e+000  3.0219784e+000
  2.3519712e+003  1.1636144e+000  3.0219784e+000
  2.3639709e+003  1.1367524e+000  3.4737487e+000
  2.3759707e+003  1.1343104e+000  3.4322348e+000
  2.3879707e+003  1.1489624e+000  3.4468868e+000
  2.3999705e+003  1.1660564e+000  3.4444447e+000
  2.4119705e+003  1.1709404e+000  3.4444447e+000
  2.4239702e+003  1.1831504e+000  2.8534801e+000
  2.4359702e+003  1.1660564e+000  2.8608062e+000
  2.4479700e+003  1.1245424e+000  2.8608062e+000
  2.4599700e+003  1.0952383e+000  2.8632481e+000
  2.4719697e+003  1.0634923e+000  2.8681321e+000
  2.4839695e+003  1.0341883e+000  8.9499408e-001
  2.4959692e+003  9.4383419e-001  2.5274745e-001
  2.5079692e+003  8.1929201e-001  2.5274745e-001
  2.5199692e+003  6.9963390e-001  2.5030544e-001
  2.5319690e+003  5.9462780e-001  2.5030544e-001
  2.5439688e+003  5.0183171e-001  2.8827841e+000
  2.5559685e+003  4.8473769e-001  2.9072042e+000
  2.5679685e+003  5.2136773e-001  2.9047623e+000
  2.5799683e+003  5.7020778e-001  2.9047623e+000
  2.5919683e+003  6.1416382e-001  2.9169722e+000
  2.6039680e+003  6.6056186e-001  4.0036635e+000
  2.6159678e+003  7.5091594e-001  4.0061054e+000
  2.6279678e+003  8.7301606e-001  4.0183153e+000
  2.6399675e+003  9.9267423e-001  3.9670334e+000
  2.6519673e+003  1.0976803e+000  3.9670334e+000
  2.6639673e+003  1.1904764e+000  2.2283275e+000
  2.6759670e+003  1.1636144e+000  1.2222224e+000
  2.6879670e+003  1.0488403e+000  1.2271065e+000
  2.6999668e+003  9.3406612e-001  1.2295485e+000
  2.7119666e+003  8.1685001e-001  1.2319905e+000
  2.7239666e+003  7.2161192e-001  1.8791212e+000
  2.7359663e+003  6.5079385e-001  1.8815632e+000
  2.7479663e+003  5.9951180e-001  1.8815632e+000
  2.7599661e+003  5.6776577e-001  1.8815632e+000
  2.7719658e+003  5.3846174e-001  1.8840052e+000
  2.7839658e+003  5.1648372e-001  1.8888892e+000
  2.7959656e+003  5.3113574e-001  3.3589747e+000
  2.8079656e+003  6.0683781e-001  3.3663006e+000
  2.8199653e+003  6.8742388e-001  3.3565326e+000
  2.8319651e+003  7.7045196e-001  3.3565326e+000
  2.8439651e+003  8.3638602e-001  3.3736267e+000
  2.8559648e+003  8.5836405e-001  2.0720394e+000
  2.8679648e+003  8.2661802e-001  2.0695972e+000
  2.8799648e+003  7.8510398e-001  2.0793653e+000
  2.8919644e+003  7.3870593e-001  2.0744812e+000
  2.9039644e+003  7.0451790e-001  2.0891333e+000
  2.9159644e+003  6.5811986e-001  9.9511623e-001
  2.9279641e+003  5.8485979e-001  9.9755824e-001
  2.9399639e+003  5.1404172e-001  1.0024422e+000
  2.9519639e+003  4.5787564e-001  1.0000002e+000
  2.9639636e+003  4.0659359e-001  9.9755824e-001
  2.9759636e+003  3.5775354e-001  1.2148964e+000
  2.9879634e+003  3.2844952e-001  1.2148964e+000
  2.9999631e+003  3.0158749e-001  1.2100124e+000
  3.0119629e+003  2.7960947e-001  1.2173384e+000
  3.0239629e+003  2.6251546e-001  1.2148964e+000
  3.0359626e+003  2.5030544e-001  1.8937732e+000
  3.0479626e+003  2.6739946e-001  1.9108672e+000
  3.0599626e+003  2.8449348e-001  1.8986572e+000
  3.0719622e+003  3.0647150e-001  1.9035412e+000
  3.0839622e+003  3.1868151e-001  1.9010992e+000
  3.0959619e+003  3.2356551e-001  8.4371203e-001
  3.1079619e+003  3.0402950e-001  8.4615403e-001
  3.1199617e+003  2.7960947e-001  8.4127003e-001
  3.1319617e+003  2.5518945e-001  8.4371203e-001
  3.1439614e+003  2.2832741e-001  8.4127003e-001
  3.1559612e+003  2.1855940e-001  2.1037853e+000
  3.1679609e+003  2.4053744e-001  2.0964594e+000
  3.1799609e+003  2.6984146e-001  2.1111114e+000
  3.1919609e+003  2.9914549e-001  2.1135533e+000
  3.2039607e+003  3.3089152e-001  2.1013434e+000
  3.2159607e+003  3.7728956e-001  3.9865694e+000
  3.2279602e+003  5.1159972e-001  4.0134315e+000
  3.2399602e+003  6.7521387e-001  4.0134315e+000
  3.2519602e+003  8.2661802e-001  4.0061054e+000
  3.2639600e+003  9.6581221e-001  4.0183153e+000
  3.2759600e+003  1.0830283e+000  4.0231996e+000
  3.2879595e+003  1.1782664e+000  4.0085473e+000
  3.2999595e+003  1.2564105e+000  3.9938953e+000
  3.3119592e+003  1.3247865e+000  3.9841273e+000
  3.3239592e+003  1.3760686e+000  3.9890113e+000
  3.3359590e+003  1.3882786e+000  2.0634939e-001
  3.3479587e+003  1.2442005e+000  2.0634939e-001
  3.3599587e+003  1.0830283e+000  2.0634939e-001
  3.3719585e+003  9.2429811e-001  2.0634939e-001
  3.3839585e+003  7.8266197e-001  2.0634939e-001
  3.3959583e+003  6.7765588e-001  3.8986573e+000
  3.4079583e+003  7.3137993e-001  3.9108672e+000
  3.4199580e+003  8.3150202e-001  3.9059832e+000
  3.4319580e+003  9.3895018e-001  3.9352872e+000
  3.4439578e+003  1.0390723e+000  3.9084253e+000
  3.4559575e+003  1.1172163e+000  2.2283275e+000
  3.4679573e+003  1.0879123e+000  2.2503054e+000
  3.4799575e+003  1.0268623e+000  2.2356534e+000
  3.4919570e+003  9.6337020e-001  2.2283275e+000
  3.5039570e+003  9.0232009e-001  2.2332115e+000
  3.5159568e+003  8.4615403e-001  2.2356534e+000
  3.5279565e+003  8.0219799e-001  2.2332115e+000
  3.5399565e+003  7.6312596e-001  2.2478635e+000
  3.5519563e+003  7.2893792e-001  2.2503054e+000
  3.5639563e+003  7.0207590e-001  2.2454214e+000
  3.5759561e+003  6.8009788e-001  1.3760686e+000
  3.5879558e+003  6.2637383e-001  1.3833946e+000
  3.5999558e+003  5.7020778e-001  1.3711846e+000
  3.6119556e+003  5.1892573e-001  1.3882786e+000
  3.6239556e+003  4.7496968e-001  1.3882786e+000
  3.6359553e+003  4.4810763e-001  4.3235655e+000
  3.6479553e+003  5.5799776e-001  4.3235655e+000
  3.6599551e+003  7.3382193e-001  4.3601956e+000
  3.6719548e+003  9.1453010e-001  4.3455439e+000
  3.6839548e+003  1.0757023e+000  4.3260078e+000
  3.6959546e+003  1.2148964e+000  2.3406596e+000
  3.7079543e+003  1.2075704e+000  2.3406596e+000
  3.7199546e+003  1.1391944e+000  2.3357756e+000
  3.7319543e+003  1.0659343e+000  2.3260076e+000
  3.7439541e+003  1.0000002e+000  2.3406596e+000
  3.7559539e+003  9.3650812e-001  1.0122102e+000
  3.7679536e+003  8.4371203e-001  1.0219783e+000
  3.7799536e+003  7.4114794e-001  1.0170943e+000
  3.7919534e+003  6.5323585e-001  1.0170943e+000
  3.8039531e+003  5.7020778e-001  1.0170943e+000
  3.8159531e+003  5.0183171e-001  3.6507955e-001
  3.8279529e+003  4.3345562e-001  3.6996356e-001
  3.8399531e+003  3.6996356e-001  3.6996356e-001
  3.8519529e+003  3.1379750e-001  3.6996356e-001
  3.8639524e+003  2.6739946e-001  3.7240556e-001
  3.8759524e+003  2.2588541e-001  4.1404157e+000
  3.8879524e+003  3.0158749e-001  4.1526256e+000
  3.8999524e+003  4.7985369e-001  4.1379733e+000
  3.9119521e+003  6.6056186e-001  4.1257634e+000
  3.9239517e+003  8.3882803e-001  4.1355314e+000
  3.9359519e+003  9.9511623e-001  1.9304032e+000
  3.9479517e+003  1.0048842e+000  2.1855940e-001
  3.9599517e+003  9.0232009e-001  2.1855940e-001
  3.9719512e+003  7.8754598e-001  2.2100140e-001
  3.9839509e+003  6.7765588e-001  2.2100140e-001
  3.9959512e+003  5.7509178e-001  4.6520165e-001
  4.0079507e+003  5.1159972e-001  2.1868134e+000
  4.0199507e+003  4.9450570e-001  2.1965814e+000
  4.0319504e+003  4.9450570e-001  2.1965814e+000
  4.0439502e+003  4.9450570e-001  2.2039075e+000
  4.0559504e+003  4.9938971e-001  2.2014654e+000
  4.0679500e+003  4.9206370e-001  1.2783885e+000
  4.0799500e+003  4.5543364e-001  1.2735045e+000
  4.0919497e+003  4.2612961e-001  1.2686205e+000
  4.1039497e+003  3.8705757e-001  1.2710625e+000
  4.1159492e+003  3.5775354e-001  1.2661785e+000
  4.1279492e+003  3.9194158e-001  4.0891333e+000
  4.1399492e+003  5.3601974e-001  4.0622716e+000
  4.1519492e+003  7.0207590e-001  4.1062274e+000
  4.1639487e+003  8.5836405e-001  4.0842495e+000
  4.1759487e+003  1.0024422e+000  4.0671554e+000
  4.1879487e+003  1.0757023e+000  2.2869356e+000
  4.1999482e+003  1.0439563e+000  2.2771676e+000
  4.2119482e+003  9.9267423e-001  2.2771676e+000
  4.2239482e+003  9.2918211e-001  2.2722836e+000
  4.2359478e+003  8.7545806e-001  2.2649574e+000
  4.2479482e+003  8.3394402e-001  2.0402932e+000
  4.2599478e+003  7.7533597e-001  2.0402932e+000
  4.2719473e+003  7.2893792e-001  2.0378513e+000
  4.2839473e+003  6.8742388e-001  2.0378513e+000
  4.2959473e+003  6.5323585e-001  2.0402932e+000
  4.3079473e+003  6.6300386e-001  4.3235655e+000
  4.3199468e+003  7.9975599e-001  4.3162398e+000
  4.3319468e+003  9.5360220e-001  4.3162398e+000
  4.3439468e+003  1.1098903e+000  4.3137975e+000
  4.3559463e+003  1.2393165e+000  4.3089137e+000
  4.3679463e+003  1.2905985e+000  2.9914549e-001
  4.3799463e+003  1.1611724e+000  3.0158749e-001
  4.3919458e+003  1.0122102e+000  3.0402950e-001
  4.4039458e+003  8.6813206e-001  3.0402950e-001
  4.4159458e+003  7.3870593e-001  3.0158749e-001
  4.4279458e+003  6.5567786e-001  3.3736267e+000
  4.4399458e+003  6.8009788e-001  3.3760686e+000
  4.4519453e+003  7.4603194e-001  3.3809526e+000
  4.4639453e+003  8.0952400e-001  3.3858366e+000
  4.4759448e+003  8.7545806e-001  3.3907206e+000
  4.4879448e+003  9.2674011e-001  3.3785107e+000
  4.4999448e+003  9.7802222e-001  3.3785107e+000
  4.5119443e+003  1.0146523e+000  3.3882787e+000
  4.5239448e+003  1.0488403e+000  3.3907206e+000
  4.5359443e+003  1.0781443e+000  3.3663006e+000
  4.5479443e+003  1.1098903e+000  3.8278391e+000
  4.5599438e+003  1.1660564e+000  3.8302813e+000
  4.5719438e+003  1.2124544e+000  3.8205132e+000
  4.5839438e+003  1.2661785e+000  3.8205132e+000
  4.5959434e+003  1.3076925e+000  3.8253973e+000
  4.6079434e+003  1.3101345e+000  6.3858384e-001
  4.6199434e+003  1.1758244e+000  6.3858384e-001
  4.6319429e+003  1.0244203e+000  6.3614184e-001
  4.6439434e+003  8.8522607e-001  6.3369983e-001
  4.6559429e+003  7.5579995e-001  6.3614184e-001
  4.6679424e+003  6.4590985e-001  1.8681337e-001
  4.6799424e+003  5.4578775e-001  1.8925537e-001
  4.6919424e+003  4.6275964e-001  1.9169737e-001
  4.7039424e+003  3.8705757e-001  1.9169737e-001
  4.7159419e+003  3.2356551e-001  1.9169737e-001
  4.7279419e+003  2.8693548e-001  2.9023201e+000
  4.7399419e+003  3.2356551e-001  2.9023201e+000
  4.7519414e+003  3.8461557e-001  2.8974361e+000
  4.7639419e+003  4.6275964e-001  2.9365082e+000
  4.7759414e+003  5.2869374e-001  2.9023201e+000
  4.7879409e+003  5.9951180e-001  3.8229551e+000
  4.7999409e+003  7.1428591e-001  3.8302813e+000
  4.8119409e+003  8.3394402e-001  3.8351653e+000
  4.8239409e+003  9.4627619e-001  3.8253973e+000
  4.8359404e+003  1.0439563e+000  3.8644693e+000
  4.8479404e+003  1.1172163e+000  2.4334557e+000
  4.8599404e+003  1.0903543e+000  2.4334557e+000
  4.8719399e+003  1.0390723e+000  2.4554336e+000
  4.8839399e+003  9.9023223e-001  2.4358976e+000
  4.8959399e+003  9.3650812e-001  2.4310136e+000
  4.9079399e+003  8.9987808e-001  3.2295485e+000
  4.9199395e+003  9.0232009e-001  3.2417586e+000
  4.9319395e+003  9.2674011e-001  3.2368746e+000
  4.9439395e+003  9.5116019e-001  3.2319906e+000
  4.9559390e+003  9.7558022e-001  3.2295485e+000
  4.9679390e+003  1.0000002e+000  3.2319906e+000
  4.9799390e+003  1.0122102e+000  3.2246644e+000
  4.9919385e+003  1.0341883e+000  3.2417586e+000
  5.0039385e+003  1.0439563e+000  3.2466426e+000
  5.0159385e+003  1.0512823e+000  3.2466426e+000
  5.0279380e+003  1.0708183e+000  4.3626375e+000
  5.0399385e+003  1.1611724e+000  4.3748479e+000
  5.0519380e+003  1.2612945e+000  4.3724055e+000
  5.0639380e+003  1.3736266e+000  4.3821735e+000
  5.0759375e+003  1.4664227e+000  4.3504276e+000
  5.0879375e+003  1.5470088e+000  3.9768014e+000
  5.0999375e+003  1.5811968e+000  3.9645913e+000
  5.1119370e+003  1.5934068e+000  3.9743593e+000
  5.1239370e+003  1.6031748e+000  3.9670334e+000
  5.1359370e+003  1.6031748e+000  3.9743593e+000
  5.1479365e+003  1.5909648e+000  8.8278407e-001
  5.1599365e+003  1.4542127e+000  8.9011008e-001
  5.1719365e+003  1.2686205e+000  8.9011008e-001
  5.1839360e+003  1.0927963e+000  8.9255208e-001
  5.1959360e+003  9.3895018e-001  8.9011008e-001
  5.2079360e+003  8.0464000e-001  8.8766807e-001
  5.2199360e+003  6.9474989e-001  8.8522607e-001
  5.2319355e+003  5.9462780e-001  8.9011008e-001
  5.2439355e+003  5.1159972e-001  8.8766807e-001
  5.2559355e+003  4.5054963e-001  8.8034207e-001
  5.2679355e+003  3.9438358e-001  1.5079367e+000
  5.2799351e+003  3.5775354e-001  1.5225887e+000
  5.2919351e+003  3.3577552e-001  1.5201467e+000
  5.3039346e+003  3.2356551e-001  1.5177047e+000
  5.3159346e+003  3.1135550e-001  1.5128207e+000
  5.3279346e+003  3.0158749e-001  2.2307694e+000
  5.3399346e+003  3.1868151e-001  2.2405374e+000
  5.3519341e+003  3.4554353e-001  2.2503054e+000
  5.3639341e+003  3.7484756e-001  2.2210014e+000
  5.3759341e+003  3.9926758e-001  2.2210014e+000
  5.3879341e+003  4.2857161e-001  2.6141639e+000
  5.3999341e+003  4.5787564e-001  2.6141639e+000
  5.4119336e+003  5.0427371e-001  2.6312580e+000
  5.4239336e+003  5.4578775e-001  2.6361420e+000
  5.4359331e+003  5.7997578e-001  2.6385839e+000
  5.4479331e+003  6.0439581e-001  3.8058612e+000
  5.4599331e+003  6.8742388e-001  3.8205132e+000
  5.4719331e+003  7.9975599e-001  3.8205132e+000
  5.4839326e+003  9.0476209e-001  3.8278391e+000
  5.4959326e+003  1.0073262e+000  3.8131871e+000
  5.5079321e+003  1.0952383e+000  1.8571430e+000
  5.5199321e+003  1.0830283e+000  1.8571430e+000
  5.5319321e+003  1.0073262e+000  1.8595850e+000
  5.5439316e+003  9.2429811e-001  1.8620270e+000
  5.5559321e+003  8.4371203e-001  1.8473750e+000
  5.5679316e+003  7.7777797e-001  3.8327231e+000
  5.5799316e+003  7.8998798e-001  3.8449333e+000
  5.5919312e+003  8.7301606e-001  3.8424912e+000
  5.6039312e+003  9.7069621e-001  3.8449333e+000
  5.6159312e+003  1.0561663e+000  3.8547013e+000
  5.6279307e+003  1.1294264e+000  2.6483519e+000
  5.6399307e+003  1.1050063e+000  9.6337020e-001
  5.6519307e+003  9.9023223e-001  9.5360220e-001
  5.6639302e+003  8.7057406e-001  9.5360220e-001
  5.6759302e+003  7.6312596e-001  9.5116019e-001
  5.6879302e+003  6.6300386e-001  9.5360220e-001
  5.6999302e+003  5.9706980e-001  2.0036633e+000
  5.7119302e+003  5.6043976e-001  2.0085473e+000
  5.7239297e+003  5.3601974e-001  2.0109892e+000
  5.7359297e+003  5.1892573e-001  2.0134313e+000
  5.7479292e+003  5.0915772e-001  2.0158732e+000
  5.7599292e+003  5.0671572e-001  2.4188037e+000
  5.7719292e+003  5.2380973e-001  2.4236877e+000
  5.7839287e+003  5.3846174e-001  2.4212456e+000
  5.7959287e+003  5.5311376e-001  2.4212456e+000
  5.8079287e+003  5.7020778e-001  2.4163616e+000
  5.8199282e+003  5.7020778e-001  1.8669111e+000
  5.8319282e+003  5.5311376e-001  1.8717951e+000
  5.8439282e+003  5.3357774e-001  1.8693531e+000
  5.8559282e+003  5.1404172e-001  1.8717951e+000
  5.8679277e+003  4.9938971e-001  1.8522590e+000
  5.8799277e+003  4.7008568e-001  9.6825421e-001
  5.8919277e+003  4.2368761e-001  9.6581221e-001
  5.9039272e+003  3.8949958e-001  9.6825421e-001
  5.9159272e+003  3.4554353e-001  9.6825421e-001
  5.9279272e+003  3.1135550e-001  9.6581221e-001
  5.9399268e+003  2.7716747e-001  9.6825421e-001
  5.9519268e+003  2.5030544e-001  9.7069621e-001
  5.9639268e+003  2.3076941e-001  9.7558022e-001
  5.9759268e+003  2.0879139e-001  9.6581221e-001
  5.9879263e+003  2.0146538e-001  9.7558022e-001
